Date,Open,High,Low,Close,Adj Close,Volume,Sentiment Score
2017-11-09,302.5,304.459991,296.299988,302.98999,302.98999,5447100,-0.11315
2017-11-10,302.5,308.359985,301.850006,302.98999,302.98999,4625400,0.3182
2017-11-13,300.130005,316.799988,299.109985,315.399994,315.399994,7584900,0.6249
2017-11-14,315.0,316.350006,306.899994,308.700012,308.700012,5676100,0.1710875
2017-11-15,306.01001,312.48999,301.5,311.299988,311.299988,5978700,-0.282725
2017-11-16,313.98999,318.140015,311.299988,312.5,312.5,5822100,-0.1413625
2017-11-17,325.670013,326.670013,313.149994,315.049988,315.049988,13735100,0.0
2017-11-20,313.790009,315.5,304.75,308.73999,308.73999,8247700,0.4404
2017-11-21,310.859985,318.230011,308.709991,317.809998,317.809998,7261300,0.8073
2017-11-22,316.769989,317.420013,311.839996,312.600006,312.600006,4917600,0.40365
2017-11-24,313.790009,316.410004,311.0,315.549988,315.549988,3244100,0.0
2017-11-27,313.25,317.339996,309.51001,316.809998,316.809998,4555900,0.36755
2017-11-28,316.359985,320.0,313.920013,317.549988,317.549988,4949500,-0.06292
2017-11-29,317.299988,318.0,301.230011,307.540009,307.540009,8767400,0.007918571428571428
2017-11-30,308.559998,310.700012,304.540009,308.850006,308.850006,4351600,0.07875714285714286
2017-12-01,305.440002,310.320007,305.049988,306.529999,306.529999,4292900,0.06300571428571429
2017-12-04,306.5,308.269989,300.609985,305.200012,305.200012,5835100,0.047254285714285714
2017-12-05,302.0,308.0,301.0,303.700012,303.700012,4646500,0.03150285714285714
2017-12-06,300.100006,313.390015,300.0,313.26001,313.26001,7195300,0.01575142857142857
2017-12-07,312.0,318.630005,311.049988,311.23999,311.23999,4780600,0.0
2017-12-08,314.600006,316.980011,311.26001,315.130005,315.130005,3468500,0.2680666666666667
2017-12-11,314.630005,329.01001,313.75,328.910004,328.910004,7938000,0.055420000000000004
2017-12-12,330.450012,341.440002,330.029999,341.029999,341.029999,8733200,0.0
2017-12-13,340.929993,344.220001,336.5,339.029999,339.029999,6221500,0.01479999999999998
2017-12-14,341.01001,347.440002,336.899994,337.890015,337.890015,5799900,0.42837499999999995
2017-12-15,342.040009,343.899994,335.76001,343.450012,343.450012,6933200,-0.45342000000000005
2017-12-18,344.899994,346.730011,337.579987,338.869995,338.869995,5476200,0.019589999999999996
2017-12-19,340.26001,341.48999,330.299988,331.100006,331.100006,6825000,0.4926
2017-12-20,332.690002,333.100006,325.040009,328.980011,328.980011,5953800,0.0628
2017-12-21,329.589996,333.73999,327.209991,331.660004,331.660004,4385200,0.03889166666666668
2017-12-22,329.51001,330.920013,324.820007,325.200012,325.200012,4215800,0.1831541666666667
2017-12-26,323.829987,323.940002,316.579987,317.290009,317.290009,4378400,0.3274166666666667
2017-12-27,316.0,317.679993,310.75,311.640015,311.640015,4712100,0.0
2017-12-28,311.75,315.820007,309.540009,315.359985,315.359985,4316300,0.16591250000000002
2017-12-29,316.179993,316.410004,310.0,311.350006,311.350006,3777200,0.33182500000000004
2018-01-02,312.0,322.109985,311.0,320.529999,320.529999,4352200,0.49773750000000005
2018-01-03,321.0,325.25,315.549988,317.25,317.25,4521500,0.6636500000000001
2018-01-04,312.869995,318.549988,305.679993,314.619995,314.619995,9946300,0.33182500000000004
2018-01-05,316.619995,317.23999,312.0,316.579987,316.579987,4591200,0.0
2018-01-08,316.0,337.019989,315.5,336.410004,336.410004,9859400,0.3818
2018-01-09,335.160004,338.799988,327.399994,333.690002,333.690002,7146600,0.1591
2018-01-10,332.200012,337.0,330.0,334.799988,334.799988,4309900,0.3962333333333333
2018-01-11,335.23999,344.809998,333.26001,337.950012,337.950012,6645500,0.6333666666666666
2018-01-12,338.630005,340.410004,333.670013,336.220001,336.220001,4825100,0.8705
2018-01-16,337.540009,345.0,334.799988,340.059998,340.059998,6474300,0.5803333333333334
2018-01-17,340.470001,349.0,339.75,347.160004,347.160004,7103500,0.2901666666666667
2018-01-18,345.670013,352.299988,343.73999,344.570007,344.570007,5685800,0.0
2018-01-19,345.0,350.589996,342.600006,350.019989,350.019989,4888300,0.032
2018-01-22,349.399994,357.829987,349.200012,351.559998,351.559998,6210400,0.064
2018-01-23,360.0,360.5,351.0,352.790009,352.790009,5465400,0.096
2018-01-24,354.579987,354.75,343.519989,345.890015,345.890015,5287500,0.128
2018-01-25,348.269989,349.200012,336.399994,337.640015,337.640015,6740300,0.14732916666666668
2018-01-26,341.5,344.0,335.709991,342.850006,342.850006,4539400,0.16665833333333332
2018-01-29,339.850006,350.850006,338.279999,349.529999,349.529999,4747100,0.1859875
2018-01-30,345.140015,348.269989,342.170013,345.820007,345.820007,4717700,0.0
2018-01-31,347.51001,356.190002,345.190002,354.309998,354.309998,6214100,0.27495714285714284
2018-02-01,351.0,359.660004,348.630005,349.25,349.25,4197700,0.1452166666666667
2018-02-02,348.440002,351.950012,340.51001,343.75,343.75,3704800,-0.05227999999999999
2018-02-05,337.970001,344.470001,333.0,333.130005,333.130005,4464100,0.05751111111111112
2018-02-06,325.209991,336.220001,323.5,333.970001,333.970001,5088400,0.0673
2018-02-07,338.98999,346.0,335.660004,345.0,345.0,6969200,0.35984
2018-02-08,343.309998,348.619995,314.600006,315.230011,315.230011,10314600,0.23654333333333333
2018-02-09,319.929993,320.980011,294.76001,310.420013,310.420013,12933700,0.11324666666666666
2018-02-12,316.130005,318.079987,306.25,315.730011,315.730011,6227800,-0.010050000000000002
2018-02-13,315.019989,324.190002,312.51001,323.660004,323.660004,4560200,-0.1573875
2018-02-14,320.839996,326.170013,318.519989,322.309998,322.309998,3950700,-0.304725
2018-02-15,324.5,334.119995,322.399994,334.070007,334.070007,5912900,-0.45206250000000003
2018-02-16,332.5,343.119995,331.640015,335.48999,335.48999,5642600,-0.5994
2018-02-20,334.470001,340.839996,331.5,334.769989,334.769989,4009400,-0.5214
2018-02-21,336.029999,339.690002,333.170013,333.299988,333.299988,3219600,0.29406
2018-02-22,335.529999,347.440002,334.75,346.170013,346.170013,6969800,0.12792307692307694
2018-02-23,347.829987,354.98999,347.100006,352.049988,352.049988,5817400,0.16027649572649574
2018-02-26,353.5,359.0,352.359985,357.420013,357.420013,4340000,0.19262991452991451
2018-02-27,356.25,359.98999,350.01001,350.98999,350.98999,4797400,0.2249833333333333
2018-02-28,352.570007,355.23999,342.220001,343.059998,343.059998,6069700,0.0
2018-03-01,345.01001,348.670013,330.070007,330.929993,330.929993,6885600,0.0
2018-03-02,326.980011,335.220001,322.970001,335.119995,335.119995,5092800,0.0
2018-03-05,332.390015,337.75,329.290009,333.350006,333.350006,3823800,0.0
2018-03-06,333.75,336.369995,327.029999,328.200012,328.200012,4285700,0.2795
2018-03-07,325.440002,332.5,321.73999,332.299988,332.299988,5007300,0.033999999999999996
2018-03-08,332.859985,333.299988,326.269989,329.100006,329.100006,3566200,0.1660625
2018-03-09,324.100006,328.48999,322.369995,327.170013,327.170013,5506800,0.2808727272727273
2018-03-12,328.609985,347.209991,326.5,345.51001,345.51001,8264000,0.6588
2018-03-13,328.609985,347.209991,326.5,341.839996,341.839996,5965800,0.3995916666666667
2018-03-14,336.76001,339.809998,323.929993,326.630005,326.630005,7967400,0.14038333333333333
2018-03-15,329.380005,332.850006,321.100006,325.600006,325.600006,6564800,0.37833333333333335
2018-03-16,322.929993,327.399994,319.070007,321.350006,321.350006,6117300,0.18916666666666668
2018-03-19,316.5,320.75,309.670013,313.559998,313.559998,7484300,0.0
2018-03-20,314.869995,316.25,308.76001,310.549988,310.549988,4764300,0.08895
2018-03-21,310.25,322.440002,310.190002,316.529999,316.529999,5958400,-0.2787
2018-03-22,313.890015,318.820007,308.179993,309.100006,309.100006,4939800,0.18166363636363636
2018-03-23,311.25,311.25,300.450012,301.540009,301.540009,6654900,0.10223499999999999
2018-03-26,307.339996,307.589996,291.359985,304.179993,304.179993,8375200,0.23099999999999998
2018-03-27,304.0,304.269989,277.179993,279.179993,279.179993,13872000,0.15969999999999998
2018-03-28,264.579987,268.679993,252.100006,257.779999,257.779999,21001400,0.342325
2018-03-29,256.48999,270.959991,248.210007,266.130005,266.130005,15170700,0.23416805555555556
2018-04-02,256.26001,260.329987,244.589996,252.479996,252.479996,16114000,0.12601111111111113
2018-04-03,269.820007,273.350006,254.490005,267.529999,267.529999,18844400,0.13640555555555556
2018-04-04,252.779999,288.369995,252.0,286.940002,286.940002,19896700,0.1468
2018-04-05,289.339996,306.26001,288.200012,305.720001,305.720001,19121100,0.11315
2018-04-06,301.0,309.279999,295.5,299.299988,299.299988,13520300,0.12765
2018-04-09,300.369995,309.5,289.209991,289.660004,289.660004,10249800,0.17020000000000002
2018-04-10,298.970001,307.100006,293.679993,304.700012,304.700012,10989800,-0.14875
2018-04-11,300.73999,308.980011,299.660004,300.929993,300.929993,7482900,0.0
2018-04-12,302.320007,303.950012,293.679993,294.079987,294.079987,7608800,0.50865
2018-04-13,303.600006,303.950012,295.980011,300.339996,300.339996,7327200,-0.11069999999999998
2018-04-16,299.0,299.660004,289.01001,291.209991,291.209991,6338500,0.2889
2018-04-17,288.869995,292.170013,282.51001,287.690002,287.690002,7000000,0.16111666666666666
2018-04-18,291.079987,300.23999,288.160004,293.350006,293.350006,6557700,0.5173
2018-04-19,291.079987,301.01001,288.549988,300.079987,300.079987,6090600,0.34486666666666665
2018-04-20,295.170013,299.980011,289.75,290.23999,290.23999,5627900,0.17243333333333333
2018-04-23,291.290009,291.619995,282.329987,283.369995,283.369995,4893400,0.0
2018-04-24,285.0,287.089996,278.459991,283.459991,283.459991,5685300,0.0781125
2018-04-25,283.5,285.160004,277.25,280.690002,280.690002,4013600,0.156225
2018-04-26,278.75,285.790009,276.5,285.480011,285.480011,4356000,0.0
2018-04-27,285.369995,294.470001,283.829987,294.079987,294.079987,4364600,0.4779
2018-04-30,293.609985,298.730011,292.5,293.899994,293.899994,4228200,0.0
2018-05-01,293.51001,300.820007,293.220001,299.920013,299.920013,4625600,0.296
2018-05-02,298.570007,306.850006,297.779999,301.149994,301.149994,8970400,0.0
2018-05-03,278.790009,288.040009,275.230011,284.450012,284.450012,17352100,0.5095
2018-05-04,283.0,296.859985,279.519989,294.089996,294.089996,8569400,0.16171176470588233
2018-05-07,297.5,305.959991,295.170013,302.769989,302.769989,8678200,-0.142975
2018-05-08,300.799988,307.75,299.0,301.970001,301.970001,5930000,0.5387000000000001
2018-05-09,300.410004,307.01001,300.049988,306.850006,306.850006,5727400,0.07890833333333333
2018-05-10,307.5,312.98999,304.109985,305.019989,305.019989,5651600,0.48041428571428574
2018-05-11,307.700012,308.880005,299.079987,301.059998,301.059998,4679600,0.17144
2018-05-14,303.320007,304.940002,291.619995,291.970001,291.970001,7286800,-0.10657999999999998
2018-05-15,285.01001,286.959991,280.5,284.179993,284.179993,9519200,-0.09237333333333332
2018-05-16,283.829987,288.809998,281.559998,286.480011,286.480011,5674000,-0.07816666666666666
2018-05-17,285.899994,289.190002,283.970001,284.540009,284.540009,4420600,0.23916666666666667
2018-05-18,284.649994,284.649994,274.0,276.820007,276.820007,7251900,-0.067675
2018-05-21,281.329987,291.48999,281.299988,284.48999,284.48999,9182600,0.15736875
2018-05-22,287.76001,288.0,273.420013,275.01001,275.01001,8945800,0.2824
2018-05-23,277.76001,279.910004,274.0,279.070007,279.070007,5985100,0.08216
2018-05-24,278.399994,281.109985,274.890015,277.850006,277.850006,4176700,0.19207931034482756
2018-05-25,277.630005,279.640015,275.609985,278.850006,278.850006,3875100,0.07794285714285715
2018-05-29,278.51001,286.5,276.149994,283.76001,283.76001,5666600,0.134636
2018-05-30,283.290009,295.01001,281.600006,291.720001,291.720001,7489700,0.2956846153846154
2018-05-31,287.209991,290.369995,282.929993,284.730011,284.730011,5919700,0.059216666666666674
2018-06-01,285.859985,291.950012,283.839996,291.820007,291.820007,5424400,0.41864
2018-06-04,294.339996,299.0,293.549988,296.73999,296.73999,4797800,0.4316
2018-06-05,297.700012,297.799988,286.73999,291.130005,291.130005,5995200,0.45005
2018-06-06,300.5,322.170013,297.480011,319.5,319.5,18767300,0.0
2018-06-07,316.149994,330.0,313.579987,316.089996,316.089996,14345300,0.09354
2018-06-08,319.0,324.480011,317.149994,317.660004,317.660004,8205200,0.41908571428571434
2018-06-11,322.51001,334.660004,322.5,332.100006,332.100006,13183500,0.0
2018-06-12,344.700012,354.970001,338.0,342.769989,342.769989,22347400,-0.23274999999999998
2018-06-13,346.709991,347.200012,339.799988,344.779999,344.779999,9469800,0.23263333333333333
2018-06-14,347.630005,358.75,346.600006,357.720001,357.720001,10981000,0.0
2018-06-15,353.839996,364.670013,351.25,358.170013,358.170013,10848300,0.1454
2018-06-18,355.399994,373.730011,354.5,370.829987,370.829987,12073200,0.175075
2018-06-19,365.160004,370.0,346.25,352.549988,352.549988,12761900,0.1644030303030303
2018-06-20,358.040009,364.380005,352.0,362.220001,362.220001,8383700,0.12230769230769231
2018-06-21,362.0,366.209991,346.269989,347.51001,347.51001,7967100,-0.07066666666666667
2018-06-22,351.540009,352.25,332.0,333.630005,333.630005,10266100,0.38051875
2018-06-25,330.119995,338.470001,327.5,333.01001,333.01001,6931300,0.158232
2018-06-26,336.049988,343.549988,325.799988,342.0,342.0,7452500,0.243275
2018-06-27,345.0,350.790009,339.5,344.5,344.5,8333700,0.2645266666666667
2018-06-28,348.660004,357.019989,346.109985,349.929993,349.929993,8398000,0.3076272727272727
2018-06-29,353.329987,353.859985,342.410004,342.950012,342.950012,6492400,0.07632380952380953
2018-07-02,360.070007,364.779999,329.850006,335.070007,335.070007,18759800,0.04349999999999999
2018-07-03,331.75,332.48999,309.690002,310.859985,310.859985,12282600,0.0
2018-07-05,313.76001,314.390015,296.220001,309.160004,309.160004,17476400,0.24584516129032258
2018-07-06,304.950012,312.070007,302.0,308.899994,308.899994,8865500,0.07929
2018-07-09,311.98999,318.519989,308.0,318.51001,318.51001,7596800,0.40301666666666663
2018-07-10,324.559998,327.679993,319.200012,322.470001,322.470001,9471500,0.2624785714285714
2018-07-11,315.799988,321.940002,315.070007,318.959991,318.959991,4884100,0.21872916666666667
2018-07-12,321.429993,323.230011,312.769989,316.709991,316.709991,5721200,0.4790315789473684
2018-07-13,315.579987,319.579987,309.25,318.869995,318.869995,5869800,0.3890166666666666
2018-07-16,311.709991,315.160004,306.25,310.100006,310.100006,7818700,0.41470833333333335
2018-07-17,308.809998,324.73999,308.5,322.690002,322.690002,6996200,0.4404
2018-07-18,325.0,325.5,316.25,323.850006,323.850006,5624200,0.17327499999999998
2018-07-19,316.329987,323.540009,314.01001,320.230011,320.230011,5915300,0.1802375
2018-07-20,321.230011,323.23999,311.709991,313.579987,313.579987,5162200,0.1872
2018-07-23,301.839996,305.5,292.859985,303.200012,303.200012,10992900,0.33846666666666664
2018-07-24,304.420013,307.720001,292.549988,297.429993,297.429993,9590800,0.6588
2018-07-25,296.73999,309.619995,294.5,308.73999,308.73999,7075400,0.20758000000000001
2018-07-26,304.850006,310.700012,303.640015,306.649994,306.649994,4630500,0.10115
2018-07-27,307.25,307.690002,295.339996,297.179993,297.179993,5703300,0.1468
2018-07-30,295.899994,296.100006,286.130005,290.170013,290.170013,6814100,0.13995555555555553
2018-07-31,292.25,298.320007,289.070007,298.140015,298.140015,5076900,0.16565
2018-08-01,297.98999,303.0,293.0,300.839996,300.839996,10129400,0.3403473684210526
2018-08-02,328.440002,349.98999,323.160004,349.540009,349.540009,23215000,0.0
2018-08-03,347.809998,355.0,342.529999,348.170013,348.170013,13656500,0.156225
2018-08-06,345.459991,354.980011,341.820007,341.98999,341.98999,8564300,0.31245
2018-08-07,343.839996,387.459991,339.149994,379.570007,379.570007,30875800,0.283425
2018-08-08,369.089996,382.640015,367.119995,370.339996,370.339996,24571200,0.007175000000000001
2018-08-09,365.549988,367.01001,345.730011,352.450012,352.450012,17183800,0.2540541666666667
2018-08-10,354.0,360.0,346.0,355.48999,355.48999,11552000,0.5009333333333333
2018-08-13,361.130005,363.190002,349.019989,356.410004,356.410004,10463900,0.1768
2018-08-14,358.450012,359.200012,347.100006,347.640015,347.640015,6986400,0.1101
2018-08-15,341.910004,344.48999,332.140015,338.690002,338.690002,9101300,0.1395125
2018-08-16,339.910004,342.279999,333.820007,335.450012,335.450012,6064000,0.16892500000000002
2018-08-17,323.5,326.769989,303.529999,305.5,305.5,18958600,0.04059444444444446
2018-08-20,291.700012,308.5,288.200012,308.440002,308.440002,17402300,-0.0877361111111111
2018-08-21,310.609985,324.790009,309.0,321.899994,321.899994,13172200,-0.21606666666666666
2018-08-22,320.869995,323.880005,314.670013,321.640015,321.640015,5946000,0.4476333333333333
2018-08-23,319.140015,327.320007,318.100006,320.100006,320.100006,5147300,0.48998333333333327
2018-08-24,320.700012,323.850006,319.399994,322.820007,322.820007,3602600,0.37916666666666665
2018-08-27,318.0,322.440002,308.809998,319.269989,319.269989,13079300,0.0772
2018-08-28,318.410004,318.880005,311.190002,311.859985,311.859985,7649100,0.1637
2018-08-29,310.269989,311.850006,303.690002,305.01001,305.01001,7447400,0.0
2018-08-30,302.26001,304.600006,297.720001,303.149994,303.149994,7216700,0.0
2018-08-31,302.0,305.309998,298.600006,301.660004,301.660004,5375100,0.45449999999999996
2018-09-04,296.940002,298.190002,288.0,288.950012,288.950012,8350500,0.20239999999999997
2018-09-05,285.049988,286.779999,277.179993,280.73999,280.73999,7720800,-0.0497
2018-09-06,284.799988,291.170013,278.880005,280.950012,280.950012,7480800,0.0
2018-09-07,260.100006,268.350006,252.25,263.23999,263.23999,22491900,0.0337
2018-09-10,273.26001,286.029999,271.0,285.5,285.5,14283500,0.115175
2018-09-11,279.470001,282.0,273.549988,279.440002,279.440002,9170000,0.19665
2018-09-12,281.440002,292.5,278.649994,290.540009,290.540009,10015400,0.3575333333333333
2018-09-13,288.019989,295.0,285.179993,289.459991,289.459991,6340300,0.04282000000000001
2018-09-14,288.76001,297.329987,286.519989,295.200012,295.200012,6765600,0.24812222222222222
2018-09-17,290.040009,300.869995,288.130005,294.839996,294.839996,6887600,0.2261074074074074
2018-09-18,296.690002,302.640015,275.5,284.959991,284.959991,16547500,0.23941176470588238
2018-09-19,280.51001,300.0,280.5,299.019989,299.019989,8294900,0.1413625
2018-09-20,303.559998,305.980011,293.329987,298.329987,298.329987,7349400,0.3377071428571429
2018-09-21,297.700012,300.579987,295.369995,299.100006,299.100006,5050500,0.0
2018-09-24,298.480011,303.0,293.579987,299.679993,299.679993,4843000,-0.30045
2018-09-25,300.0,304.600006,296.5,300.98999,300.98999,4481700,0.12867499999999998
2018-09-26,301.910004,313.890015,301.109985,309.579987,309.579987,7843200,0.4428
2018-09-27,312.899994,314.959991,306.910004,307.519989,307.519989,8509100,0.24486000000000002
2018-09-28,270.26001,278.0,260.559998,264.769989,264.769989,33649700,0.04692
2018-10-01,305.769989,311.440002,301.049988,310.700012,310.700012,21777600,0.0
2018-10-02,313.950012,316.839996,299.149994,301.019989,301.019989,11743500,0.03440000000000001
2018-10-03,303.329987,304.600006,291.570007,294.799988,294.799988,7995000,0.11355384615384614
2018-10-04,293.950012,294.0,277.670013,281.829987,281.829987,9814200,0.1927076923076923
2018-10-05,274.649994,274.880005,260.0,261.950012,261.950012,17944500,0.063275
2018-10-08,264.519989,267.76001,249.0,250.559998,250.559998,13472700,0.26286
2018-10-09,255.25,266.769989,253.300003,262.799988,262.799988,12060600,0.100375
2018-10-10,264.609985,265.51001,247.770004,256.880005,256.880005,12815300,0.2394666666666667
2018-10-11,257.529999,262.25,249.029999,252.229996,252.229996,8167700,0.0938
2018-10-12,261.0,261.98999,252.009995,258.779999,258.779999,7201400,0.4377625
2018-10-15,259.059998,263.279999,254.539993,259.589996,259.589996,6200000,0.36025
2018-10-16,265.700012,277.380005,262.23999,276.589996,276.589996,9526400,0.3056857142857143
2018-10-17,282.399994,282.700012,265.799988,271.779999,271.779999,8655500,0.25344285714285714
2018-10-18,269.290009,271.0,263.0,263.910004,263.910004,5421200,0.18059166666666668
2018-10-19,267.390015,269.660004,253.5,260.0,260.0,9375500,0.052614285714285725
2018-10-22,260.679993,261.859985,252.589996,260.950012,260.950012,5600300,0.12492777777777778
2018-10-23,263.869995,297.929993,262.100006,294.140015,294.140015,19027800,0.1250111111111111
2018-10-24,301.049988,304.440002,285.730011,288.5,288.5,20058300,0.10383805555555556
2018-10-25,317.220001,321.0,301.01001,314.859985,314.859985,20840700,0.08266500000000002
2018-10-26,308.25,339.899994,306.649994,330.899994,330.899994,27425500,0.27201176470588234
2018-10-29,337.470001,347.160004,326.5,334.850006,334.850006,14486000,0.21423333333333336
2018-10-30,328.390015,337.899994,322.26001,329.899994,329.899994,9126700,0.2949
2018-10-31,332.540009,342.0,329.100006,337.320007,337.320007,7624300,0.37556666666666666
2018-11-01,338.26001,347.839996,334.730011,344.279999,344.279999,8000100,0.3281909090909091
2018-11-02,343.73999,349.200012,340.910004,346.410004,346.410004,7808000,0.1858923076923077
2018-11-05,340.5,343.959991,330.140015,341.399994,341.399994,7831000,0.18776115384615383
2018-11-06,339.070007,348.799988,336.089996,341.059998,341.059998,6762900,0.18963
2018-11-07,343.339996,351.179993,340.799988,348.160004,348.160004,7374500,-0.06709999999999999
2018-11-08,348.5,357.579987,348.440002,351.399994,351.399994,7090700,0.9042
2018-11-09,349.0,354.0,345.230011,350.51001,350.51001,5098800,0.41558333333333336
2018-11-12,348.369995,349.779999,330.339996,331.279999,331.279999,6941500,0.42775
2018-11-13,333.160004,344.700012,332.200012,338.730011,338.730011,5448600,0.37178750000000005
2018-11-14,342.700012,347.109985,337.149994,344.0,344.0,5040300,0.315825
2018-11-15,342.329987,348.579987,339.040009,348.440002,348.440002,4625700,0.03556470588235294
2018-11-16,345.190002,355.700012,345.119995,354.309998,354.309998,7206200,0.3959333333333333
2018-11-19,356.339996,366.75,352.880005,353.470001,353.470001,9708900,0.224215
2018-11-20,341.75,349.799988,333.549988,347.48999,347.48999,8004700,0.23133333333333336
2018-11-21,352.0,353.100006,337.399994,338.190002,338.190002,4686800,0.1909375
2018-11-23,334.350006,337.5,325.549988,325.829987,325.829987,4202600,-0.0572
2018-11-26,325.0,346.220001,325.0,346.0,346.0,7992100,0.18737333333333334
2018-11-27,340.049988,346.959991,335.5,343.920013,343.920013,6358300,0.1573
2018-11-28,345.98999,348.279999,342.209991,347.869995,347.869995,4127600,0.05035
2018-11-29,347.0,347.5,339.549988,341.170013,341.170013,3080700,0.257425
2018-11-30,341.829987,351.600006,338.26001,350.480011,350.480011,5629100,0.03802
2018-12-03,360.0,366.0,352.0,358.48999,358.48999,8306500,-0.114675
2018-12-04,356.049988,368.679993,352.0,359.700012,359.700012,8461900,0.0258
2018-12-06,356.01001,367.380005,350.76001,363.059998,363.059998,7842500,0.07909999999999999
2018-12-07,369.0,379.48999,357.649994,357.970001,357.970001,11511200,0.1324
2018-12-10,360.0,365.980011,353.119995,365.149994,365.149994,6613500,0.21978124999999998
2018-12-11,369.910004,372.170013,360.230011,366.76001,366.76001,6308800,0.3071625
2018-12-12,369.420013,371.910004,365.160004,366.600006,366.600006,5027000,0.4939
2018-12-13,370.149994,377.440002,366.75,376.790009,376.790009,7365900,0.3773
2018-12-14,375.0,377.869995,364.329987,365.709991,365.709991,6337600,0.07264000000000001
2018-12-17,362.0,365.700012,343.880005,348.420013,348.420013,7674000,0.0
2018-12-18,350.540009,351.549988,333.690002,337.029999,337.029999,7100000,-0.04888749999999999
2018-12-19,337.600006,347.01001,329.73999,332.970001,332.970001,8274200,0.2526892857142857
2018-12-20,327.049988,330.290009,311.869995,315.380005,315.380005,9071900,0.17046250000000002
2018-12-21,317.399994,323.470001,312.440002,319.769989,319.769989,8016800,0.05199999999999999
2018-12-24,313.5,314.5,295.200012,295.390015,295.390015,5559900,0.14056666666666665
2018-12-26,300.0,326.970001,294.089996,326.089996,326.089996,8163100,0.30696153846153845
2018-12-27,319.839996,322.170013,301.5,316.130005,316.130005,8575100,0.2234076923076923
2018-12-28,323.100006,336.23999,318.410004,333.869995,333.869995,9939000,0.44715000000000005
2018-12-31,337.790009,339.209991,325.26001,332.799988,332.799988,6302300,0.6953999999999999
2019-01-02,306.100006,315.130005,298.799988,310.119995,310.119995,11658600,0.39319999999999994
2019-01-03,307.0,309.399994,297.380005,300.359985,300.359985,6965200,0.09100000000000001
2019-01-04,306.0,318.0,302.730011,317.690002,317.690002,7394100,0.026909090909090907
2019-01-07,321.720001,336.73999,317.75,334.959991,334.959991,7551200,0.2641375
2019-01-08,341.959991,344.01001,327.019989,335.350006,335.350006,7008500,0.0
2019-01-09,335.5,343.5,331.470001,338.529999,338.529999,5432900,0.13017142857142858
2019-01-10,334.399994,345.390015,331.790009,344.970001,344.970001,6056400,0.42275999999999997
2019-01-11,342.089996,348.410004,338.769989,347.26001,347.26001,5039100,0.13870833333333332
2019-01-14,342.380005,342.5,334.0,334.399994,334.399994,5247300,0.5598
2019-01-15,335.0,348.799988,334.5,344.429993,344.429993,6056600,0.6705
2019-01-16,344.779999,352.0,343.5,346.049988,346.049988,4691700,0.09246000000000001
2019-01-17,346.209991,351.5,344.149994,347.309998,347.309998,3676700,0.34142857142857147
2019-01-18,323.0,327.130005,299.730011,302.26001,302.26001,24150800,0.7263
2019-01-22,304.820007,308.0,295.5,298.920013,298.920013,12066700,0.2603
2019-01-23,292.5,294.5,281.690002,287.589996,287.589996,12530000,0.11657500000000001
2019-01-24,283.029999,293.679993,279.279999,291.51001,291.51001,8012200,0.24621102941176473
2019-01-25,294.390015,298.519989,289.549988,297.040009,297.040009,7249600,0.3758470588235294
2019-01-28,292.910004,297.459991,287.75,296.380005,296.380005,6423300,0.25236000000000003
2019-01-29,295.269989,298.559998,291.799988,297.459991,297.459991,4621700,0.7003
2019-01-30,300.450012,309.0,298.48999,308.769989,308.769989,11250300,-0.09298333333333335
2019-01-31,301.0,311.559998,294.0,307.019989,307.019989,12569200,0.35200000000000004
2019-02-01,305.420013,316.100006,303.5,312.209991,312.209991,7283400,0.15632105263157894
2019-02-04,312.980011,315.299988,301.880005,312.890015,312.890015,7352100,0.20722857142857146
2019-02-05,312.48999,322.440002,312.25,321.350006,321.350006,6742800,0.33525
2019-02-06,319.589996,324.23999,315.619995,317.220001,317.220001,5038500,0.14404
2019-02-07,313.299988,314.700012,303.0,307.51001,307.51001,6520600,0.22115555555555558
2019-02-08,306.829987,307.450012,298.5,305.799988,305.799988,5844200,0.16319999999999998
2019-02-11,311.600006,318.600006,310.5,312.839996,312.839996,7129700,0.29603999999999997
2019-02-12,316.200012,318.190002,309.619995,311.809998,311.809998,5517600,0.1366
2019-02-13,312.350006,312.75,305.570007,308.170013,308.170013,5141600,0.2024142857142857
2019-02-14,303.380005,306.769989,301.0,303.769989,303.769989,5200800,0.4300777777777778
2019-02-15,304.5,308.0,303.899994,307.880005,307.880005,3904900,0.31845
2019-02-19,306.559998,311.540009,305.470001,305.640015,305.640015,4168400,0.3182
2019-02-20,304.410004,306.299988,299.0,302.559998,302.559998,7142100,0.0
2019-02-21,301.809998,303.23999,290.5,291.230011,291.230011,8909200,0.1343375
2019-02-22,294.48999,296.5,292.100006,294.709991,294.709991,5740600,0.12455714285714288
2019-02-25,297.910004,302.899994,297.0,298.769989,298.769989,6626500,0.3559333333333334
2019-02-26,292.220001,302.01001,288.769989,297.859985,297.859985,8582500,0.38489090909090906
2019-02-27,301.779999,316.299988,300.549988,314.73999,314.73999,11183900,0.07053636363636363
2019-02-28,318.920013,320.0,310.809998,319.880005,319.880005,10520700,0.17728
2019-03-01,306.940002,307.130005,291.899994,294.790009,294.790009,22911400,0.24977272727272729
2019-03-04,298.119995,299.0,282.779999,285.359985,285.359985,17096800,-0.09204999999999999
2019-03-05,282.0,284.0,270.100006,276.540009,276.540009,18764700,0.144075
